 24.997107 16.218166 9.5915985 0.59141076 0.6488018 4.156038 16.421053
 23.19533 18.216873 11.304161 0.62053245 0.78536814 26.326643 13.160494
 23.06063 22.273485 18.800823 0.84408987 0.9658662 4.86612 7.090909
 27.404821 18.819788 13.488379 0.71671253 0.68673277 4.5219555 12.133333
 29.031475 21.52014 14.639603 0.6802745 0.7412693 1.3665955 7.428571
 18.41273 14.723447 12.425196 0.8439054 0.79963416 4.3779035 8.666667
 33.267616 24.749523 15.488951 0.62582827 0.7439524 2.854812 10.4
 21.234697 13.24426 7.4492702 0.56245273 0.6237084 6.6112027 12.380953
 23.610468 20.526638 17.924604 0.87323624 0.86938715 9.06431 13.0
 14.217187 12.983904 11.270531 0.86803865 0.91325414 14.924225 14.181818
 22.317116 18.149765 10.12862 0.5580579 0.8132666 6.0491896 6.7826085
 27.835514 17.294237 10.957969 0.63361967 0.6213012 5.102204 10.705882
 25.454716 18.711704 12.579641 0.6722873 0.73509777 6.8301888 11.304348
 1.7358793E-4 24.156878 18.263994 12.773026 0.69935554 0.75605774 130.63324 11.05051 24.997107 18.711704 12.579641 0.6802745 0.78536814 108.385445 12.133333  74890.0
