 39.717453 32.44677 26.117384 0.80493015 0.8169399 1.1576492 4.3333335
 32.813087 40.339035 28.271471 0.7008465 1.2293581 1.4972644 3.7142856
 37.03018 38.173923 16.682772 0.4370201 1.0308868 0.4370201 5.2
 43.33766 28.854887 19.0097 0.6588035 0.6658155 1.0313065 8.666667
 37.453587 40.18206 37.361805 0.9298131 1.0728494 4.6541004 4.0
 40.186493 43.191147 36.742687 0.8506995 1.0747677 0.0 0.0
 28.166494 24.247932 17.295666 0.7132842 0.8608786 3.876666 19.5
 34.718327 27.025244 20.832502 0.77085346 0.7784144 4.910856 11.142858
 29.957323 23.495434 19.940325 0.8486894 0.7842968 3.280829 10.833333
 42.24483 33.555164 18.9049 0.56339765 0.79430217 0.56339765 0.0
 13.766887 9.774434 8.978903 0.91861105 0.709996 5.0312014 10.4
 40.360195 39.16057 18.942135 0.4837043 0.97027695 0.4837043 5.2
 36.214966 35.300694 33.670322 0.9538147 0.9747543 10.247305 3.0
 41.67651 26.908497 18.16461 0.67505103 0.64565134 5.1121273 12.133333
 34.633133 28.187174 17.492085 0.62056893 0.81387883 1.0022852 4.3333335
 35.502594 27.390043 18.845423 0.6880392 0.77149415 19.052721 14.101695
 27.158789 17.602552 11.908245 0.67650676 0.64813465 15.9760275 16.64
 37.58363 25.28003 12.936035 0.51170963 0.67263407 0.51170963 5.2
 40.49148 37.583187 34.093765 0.90715474 0.9281752 6.020367 8.125
 51.228622 38.3069 27.093767 0.70728165 0.74776363 2.2967062 11.555555
 48.73824 34.81277 25.145817 0.7223159 0.7142804 1.7380953 9.75
 42.44981 40.529713 19.713781 0.48640323 0.9547678 0.48640323 5.2
 12.804602 11.235772 10.745192 0.95633763 0.87747926 7.405828 13.0
 34.955315 34.21269 31.385342 0.91735977 0.9787549 5.3507257 9.285714
 40.558407 40.89225 18.69006 0.45705625 1.0082312 0.45705625 0.0
 30.419039 27.109314 17.187614 0.6340114 0.89119565 5.3586507 8.125
 34.189606 25.607765 24.465054 0.9553764 0.74899274 2.3911264 14.444445
 33.150623 22.00217 17.801601 0.8090838 0.6637031 3.2625585 11.818182
 44.26258 34.263348 25.197056 0.73539394 0.77409285 1.7696159 6.5
 25.62044 20.656052 18.03088 0.87291026 0.8062333 4.215847 11.142858
 35.92079 24.520168 12.535439 0.5112297 0.6826177 5.5949626 13.448276
 42.492508 39.328453 30.63045 0.77883685 0.9255386 1.9603791 9.75
 42.607735 31.937565 25.15616 0.78766686 0.749572 3.6635635 2.1666667
 33.757717 22.070261 15.597414 0.70671636 0.6537842 2.9635816 11.142858
 37.52743 40.342453 21.864914 0.54198277 1.0750123 0.54198277 5.2
 40.506428 33.937492 28.684717 0.8452221 0.8378297 2.780576 7.8
 33.195812 23.222103 14.493213 0.62411284 0.69954914 0.96046925 8.666667
 31.171944 23.080227 14.698549 0.63684595 0.7404167 7.5166383 15.407408
 33.181393 27.35477 19.267962 0.704373 0.8244009 1.4082444 7.428571
 19.31514 18.270891 14.184822 0.7763618 0.94593626 3.8076866 6.5
 28.185593 19.88218 14.246901 0.7165664 0.7054022 2.653595 5.7777777
 35.90904 28.845053 19.127079 0.6630974 0.8032812 4.1356425 6.9333334
 27.763233 16.799934 8.61095 0.5125586 0.6051145 3.755162 12.380953
 35.71984 24.088228 19.11252 0.7934382 0.67436546 5.0154757 12.133333
 36.15045 27.664087 19.723318 0.7129575 0.76524866 1.461865 7.428571
 16.990597 13.5249405 12.529209 0.92637813 0.79602504 4.0560026 14.857142
 26.10725 21.537613 20.610603 0.9569586 0.8249667 3.6882067 10.4
 33.97356 28.924505 25.065563 0.86658573 0.8513828 4.5399404 13.0
 25.913818 24.782635 20.062326 0.80953157 0.95634824 3.9425042 8.666667
 36.43087 22.43867 16.3156 0.7271198 0.6159246 5.4717245 11.375
 27.37753 19.227377 8.671175 0.45098066 0.702305 5.8620753 11.304348
 36.124832 34.09362 27.12897 0.79571974 0.9437725 2.5441508 5.7777777
 39.40371 24.90521 15.724668 0.6313806 0.6320524 2.1846707 8.666667
 41.527637 30.123943 20.972181 0.69619644 0.725395 3.9973397 13.0
 32.225765 24.727777 19.29774 0.7804074 0.7673294 9.5710745 10.75862
 36.43968 30.678131 21.805603 0.7107865 0.84188807 3.5757039 10.0
 36.05498 20.65553 14.107826 0.6830048 0.57288975 3.8674319 16.0
 26.31027 22.403448 14.618782 0.65252376 0.85150963 8.518623 11.142858
 25.038317 22.193018 18.225752 0.8212381 0.88636225 2.6318786 5.7777777
 30.695856 20.350645 13.545139 0.6655878 0.6629769 7.4007983 12.518518
 37.09266 25.120798 20.141819 0.8017985 0.6772444 4.038753 16.0
 42.69602 39.139755 26.290066 0.67169726 0.91670734 0.99345803 4.3333335
 32.637802 28.941656 19.937521 0.6888867 0.8867526 1.4857779 11.142858
 41.001095 28.027021 25.701618 0.9170299 0.68356764 7.5958614 10.947369
 19.19845 10.694811 5.735887 0.5363243 0.5570664 4.84065 11.555555
 28.254164 20.536808 17.278767 0.84135604 0.7268595 6.260065 7.428571
 28.718725 22.507545 20.229902 0.8988054 0.7837237 5.2104955 15.6
 29.942823 25.140333 19.429285 0.7728332 0.8396113 4.06768 10.0
 32.513573 26.918097 23.199263 0.8618463 0.8279034 4.105734 9.454545
 28.966702 22.221712 15.809591 0.7114479 0.7671468 2.9928918 10.833333
