 11.859912 10.791926 10.079589 0.93399346 0.90994996 14.946414 10.540541
 37.23944 31.307858 29.508722 0.9425341 0.84071773 2.7179978 5.7777777
 16.222559 15.551287 9.730724 0.62571824 0.9586211 11.776068 13.866667
 47.132195 44.98406 32.469498 0.7218 0.9544232 1.5367053 11.142858
 44.962494 42.34434 21.981457 0.51911205 0.9417703 0.51911205 5.2
 24.712212 19.108479 14.826804 0.775928 0.7732403 9.675847 14.444445
 31.150738 29.637604 21.463396 0.72419477 0.9514254 2.1323762 9.75
 22.330822 17.386591 11.874436 0.68296516 0.77859163 13.092398 16.487804
 41.54183 31.329927 22.038969 0.7034478 0.75417787 1.4233892 11.142858
 42.173534 35.04581 17.48647 0.4989603 0.8309906 0.4989603 5.2
 43.515057 27.782207 20.928843 0.7533182 0.63845044 3.1193538 7.090909
 30.541216 26.975843 22.140148 0.8207398 0.88326025 4.147679 8.0
 32.79862 27.825039 26.947687 0.968469 0.84836006 5.487416 11.142858
 40.09671 27.721746 18.171253 0.6554873 0.6913721 3.0330803 9.454545
 17.583406 10.122764 7.896199 0.78004384 0.57569975 15.304606 14.368421
 42.508102 34.99467 28.481997 0.8138952 0.82324713 2.0115824 6.5
 41.532314 50.14922 71.533516 1.4264133 1.2074747 0.0 0.0
 39.66032 39.77281 7.505382 0.18870635 1.0028363 0.0 0.0
 35.70586 29.094736 22.464579 0.77211833 0.81484485 4.7971783 8.666667
 42.6312 28.891914 20.029463 0.69325495 0.6777176 1.0830168 4.3333335
 36.041206 22.525665 16.956907 0.7527817 0.6249975 7.1686554 15.6
 28.698301 14.989386 11.299803 0.7538536 0.5223092 5.5657473 12.315789
 42.485245 50.392384 26.466875 0.5252158 1.1861149 0.5252158 5.2
 29.005457 23.293653 17.664936 0.7583583 0.8030783 5.939271 10.111111
 42.355637 43.39188 110.63533 2.5496783 1.0244653 0.0 0.0
 31.886461 20.4989 14.385997 0.7017936 0.64287156 9.411895 15.24138
 26.963226 23.517149 17.993256 0.7651121 0.8721934 9.584068 13.0
 24.232777 13.853679 8.110351 0.58542943 0.57169175 6.36832 14.444445
 35.833607 26.332552 19.25322 0.7311566 0.73485637 2.5258849 11.555555
 33.262703 23.784779 21.752508 0.91455585 0.7150585 2.3946488 8.666667
 34.97475 23.152752 13.158823 0.5683481 0.6619848 1.8740159 13.0
 18.353903 17.096287 16.385479 0.95842326 0.9314796 15.152637 11.818182
 39.6041 34.57641 26.818596 0.77563274 0.8730513 2.3289812 11.555555
 39.05526 31.307753 22.064377 0.70475763 0.80162704 2.94 2.6
 46.90188 33.61044 19.584145 0.5826804 0.7166118 0.5826804 5.2
 20.415188 13.0330105 8.678793 0.6659085 0.6383978 8.422707 13.764706
 29.242432 15.896577 11.610346 0.73036766 0.5436134 7.58157 17.727272
 38.271896 20.748703 8.761068 0.42224652 0.5421394 1.7188842 11.555555
 26.342463 16.84566 14.222832 0.8443025 0.6394869 9.907777 15.785714
 43.142628 33.60824 22.584127 0.6719819 0.7790031 1.7772409 6.5
 35.740654 23.860416 13.081494 0.54825085 0.6675988 5.944853 12.518518
 26.814323 19.430912 15.293026 0.78704625 0.72464675 7.7969007 18.086956
 25.827852 16.033031 9.413994 0.58716244 0.6207652 14.360038 18.352942
 23.518822 16.263996 13.356377 0.8212235 0.6915311 14.117347 14.529411
 31.733047 23.704767 18.402664 0.77632755 0.7470057 8.415196 13.619047
 44.383625 29.41379 21.164845 0.7195552 0.66271716 4.1200266 16.0
 24.403803 23.846397 18.281448 0.7666335 0.977159 2.393278 8.666667
 25.997574 22.827366 18.304659 0.80187345 0.8780576 4.5344005 11.142858
 42.508846 31.709444 25.977188 0.8192256 0.74594927 5.3917575 8.125
 26.442968 18.73086 14.510852 0.7747029 0.70834935 5.038112 13.0
 34.048122 20.805698 13.111961 0.6302101 0.6110674 7.3279433 16.37037
 25.440722 16.194963 12.447287 0.76859 0.6365765 6.104954 13.619047
 49.296326 33.14425 25.579517 0.7717634 0.67234725 2.267227 8.666667
 51.708813 26.721714 1.0024197 0.0375133 0.5167729 0.0 0.0
 29.25289 24.30936 20.270445 0.8338534 0.8310072 11.929152 11.555555
 23.103054 16.66489 15.789749 0.94748586 0.7213285 10.622295 17.642857
 37.262924 24.087177 19.182804 0.7963907 0.64641136 2.910184 10.4
 45.977684 29.953842 16.113098 0.5379309 0.6514865 0.5379309 5.2
 32.15964 26.47137 14.465298 0.5464507 0.82312393 3.38595 14.857142
 29.37399 25.610455 20.253468 0.79082805 0.8718753 5.5980644 15.294118
